"studentID","meas","Iv1_state","Av1_state","Uv1_state","Co1_state","Co2_state","Angst_abbruch_state","Angst_scheitern_state","Leist_verstehen_state","Leist_bearbeiten_state","Leist_stress_state","Leist_ueberfordert_state","Wiss_kommilitonen_state","Wiss_mathe_state","PANP01_state","PANP05_state","PANP08_state","PANN01_state","PANN05_state","PANN09_state","Block2_lerngruppe_state","Block2_abschreiben_state","Block2_durchhaltevermoegen_state","Block2_vorNachbereitung_state","Block2_zeitaufwand_state","Block2_anwesenheit_state","Block2_gruppe_state","Summe","event"
"student76",85,3,3,2,3,2,2,4,3,3,3,3,3,2,3,2,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student76",89,3,3,3,2,2,2,4,3,3,3,4,3,2,3,4,4,2,4,4,3,4,2,2,28,3,1,NA,0
"student76",92,3,3,4,2,2,2,4,3,4,3,3,3,2,3,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student76",94,3,4,4,2,1,3,2,4,3,3,3,3,3,4,4,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student76",96,3,3,4,2,2,1,3,3,3,2,3,3,3,4,3,2,2,2,2,3,4,2,2,12,3,1,75,0
"student76",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0
"student76",106,3,3,4,2,2,2,2,3,3,3,3,3,3,3,4,5,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student76",108,3,3,4,2,2,2,3,4,3,2,3,3,3,2,2,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student76",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0
"student76",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",10,2,3,1,4,3,1,2,2,3,4,3,2,2,4,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",12,2,3,1,4,3,1,2,2,2,4,2,2,2,3,5,3,1,1,2,4,3,3,2,10,3,1,53,0
"student77",15,3,3,1,4,3,1,2,2,1,4,3,2,2,4,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",17,3,4,1,4,3,1,2,3,3,3,3,2,2,4,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",19,3,3,1,4,3,1,2,2,2,3,1,2,2,4,3,3,1,1,2,4,3,3,3,15,2,1,NA,0
"student77",22,3,3,1,4,3,1,2,3,3,4,2,2,2,4,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",24,3,3,1,4,3,1,2,2,3,3,1,2,2,4,3,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",26,2,3,1,4,4,1,2,1,1,4,1,2,2,4,3,3,2,1,2,4,3,3,2,25,3,1,76,0
"student77",29,2,3,1,4,4,1,3,2,2,4,1,2,2,4,3,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",31,3,3,1,4,4,1,3,2,2,3,2,2,2,4,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",33,2,3,1,4,4,2,2,2,2,4,1,2,2,4,3,3,3,1,2,4,3,2,2,30,3,1,63,0
"student77",36,4,3,1,3,3,1,2,3,3,4,1,2,2,4,3,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",38,2,3,1,4,4,1,3,3,2,4,1,2,2,3,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",40,2,3,1,4,4,2,3,2,2,4,1,2,2,3,3,3,1,1,2,4,3,2,3,20,2,1,49,0
"student77",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0
"student77",50,4,3,2,3,4,1,3,3,2,4,1,2,2,4,3,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",52,3,4,2,4,4,1,2,3,2,4,1,2,2,3,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",54,3,3,2,4,4,1,3,2,2,4,1,2,2,3,3,3,1,1,1,4,3,2,2,15,3,1,43,0
"student77",57,4,3,2,4,4,1,2,3,3,3,2,2,2,4,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",59,2,3,1,4,4,2,2,2,3,4,1,2,2,3,3,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,0
"student77",64,2,3,1,3,4,1,2,2,2,4,1,2,2,3,3,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0
"student77",73,3,3,1,4,4,1,3,3,2,4,1,2,2,2,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",80,3,4,1,4,4,1,3,2,2,4,1,2,2,3,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",85,3,4,1,4,4,2,3,3,2,4,1,2,2,4,5,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",92,2,3,1,4,4,2,4,2,3,4,1,2,2,3,4,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0
"student77",99,3,4,1,4,4,1,2,3,3,4,1,2,2,3,3,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",101,3,3,2,4,4,1,3,3,3,4,1,2,2,3,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",103,3,3,2,4,4,1,2,3,2,4,1,2,2,3,3,2,2,1,2,4,3,3,2,30,3,1,51,0
"student77",106,2,2,2,4,4,1,2,3,3,4,1,2,2,4,3,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",108,4,4,1,3,3,1,2,3,3,4,1,2,2,4,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",110,2,3,1,4,4,1,2,3,3,4,1,2,2,3,4,3,1,1,2,4,4,2,4,25,3,1,80,0
"student77",113,3,4,3,4,4,1,2,3,3,4,1,2,2,3,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",115,3,4,2,4,4,1,2,3,3,4,1,2,3,3,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",117,3,4,2,4,4,1,1,3,3,4,1,3,2,3,3,4,1,1,2,4,4,2,3,15,3,1,NA,0
"student77",120,3,4,1,4,4,1,2,3,3,4,1,2,2,3,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",122,3,4,1,4,4,1,1,3,3,4,1,3,2,3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student77",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",8,3,3,2,3,3,1,2,4,3,4,3,2,2,3,3,3,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",10,3,4,2,4,4,1,3,2,2,4,1,3,2,4,4,3,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",12,3,3,2,4,4,1,3,3,4,4,2,3,2,2,2,2,4,4,3,2,3,2,3,18,3,1,86,0
"student78",19,2,2,2,4,4,1,3,2,3,4,2,2,2,2,2,1,3,3,4,1,3,2,4,10,1,1,NA,0
"student78",22,3,4,2,4,3,1,2,3,4,4,2,3,1,3,5,5,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",24,3,2,2,4,4,1,2,2,3,4,2,2,1,3,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",26,3,2,2,4,3,1,1,3,4,4,2,2,1,2,4,4,3,3,3,1,3,1,4,16,3,1,98,0
"student78",29,4,3,2,4,3,1,2,3,2,4,2,3,2,3,2,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",31,3,2,2,4,3,1,2,3,3,4,2,2,1,2,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,0
"student78",36,3,3,3,4,2,1,2,3,2,4,2,3,1,2,2,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",38,3,2,3,3,2,1,1,3,3,3,2,3,1,2,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",40,3,3,4,4,3,1,2,3,3,4,2,3,1,2,2,2,4,4,4,1,3,1,4,15,2,1,89,0
"student78",43,2,3,4,4,4,1,3,3,4,4,2,2,1,2,2,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",45,4,4,4,4,3,1,1,3,3,4,3,2,1,3,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",47,4,4,4,4,3,1,2,3,3,4,1,2,1,3,4,4,4,4,4,2,3,2,3,12,3,1,99,0
"student78",50,4,4,4,4,3,1,1,3,3,4,2,3,1,4,3,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",52,3,4,4,3,3,1,1,3,3,4,1,3,1,2,2,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",54,4,4,4,3,3,1,2,3,3,3,2,3,1,2,2,2,4,4,4,2,4,1,4,14,3,1,74,0
"student78",57,3,4,4,4,4,1,2,3,4,3,2,3,1,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",59,4,4,4,4,4,1,2,3,3,4,1,3,1,3,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",61,4,4,4,3,3,1,2,3,3,4,2,2,1,4,4,4,4,3,3,1,3,2,3,8,3,1,80,0
"student78",64,3,3,3,4,4,1,2,3,3,4,1,2,1,4,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",66,3,3,4,4,3,1,2,3,3,4,2,2,1,4,4,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",68,3,3,4,4,4,1,2,3,3,4,2,2,1,4,4,4,3,2,2,1,3,2,2,10,2,1,60,0
"student78",73,3,3,3,4,4,1,2,3,3,4,2,2,1,2,2,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",80,3,3,3,4,4,1,2,3,3,4,2,2,1,3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",85,3,4,4,4,3,1,3,3,3,4,1,3,1,4,3,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",87,3,4,4,4,3,1,3,2,3,4,1,1,1,3,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",89,3,4,3,4,4,1,3,3,3,4,1,2,1,4,3,4,4,4,3,1,3,3,2,10,2,1,NA,0
"student78",92,2,3,4,4,4,1,3,2,3,4,1,1,1,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",94,4,4,4,4,2,1,3,3,3,4,1,2,1,4,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",96,4,4,4,4,3,1,2,3,3,4,2,2,1,4,4,4,3,3,2,1,3,2,3,12,2,1,99,0
"student78",99,2,3,4,4,4,1,3,2,3,4,1,1,1,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",101,3,3,4,4,4,1,2,3,3,4,1,2,1,4,4,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",103,3,4,4,4,4,1,1,3,3,4,1,2,1,4,4,4,4,3,3,1,3,2,3,14,2,1,97,0
"student78",106,3,4,4,4,4,1,2,3,3,4,2,3,1,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",108,3,4,4,4,3,1,1,3,4,3,2,3,1,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",110,3,4,4,4,4,1,1,3,3,4,2,3,1,4,4,4,3,2,2,3,3,2,3,13,3,1,NA,0
"student78",113,4,4,4,4,4,1,1,3,3,4,2,3,1,4,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",115,4,4,4,3,3,1,1,3,3,2,3,3,1,3,3,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",117,4,4,4,4,3,1,1,3,3,2,3,3,1,2,2,2,3,3,3,2,3,2,2,8,3,1,NA,0
"student78",120,4,4,4,3,3,1,1,3,4,3,2,3,1,4,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",122,4,4,4,3,3,1,1,3,3,3,3,3,1,4,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",124,4,4,4,3,3,1,1,3,3,3,3,3,1,3,3,3,4,3,3,1,3,2,2,8,1,2,NA,0
"student78",127,4,4,4,3,3,1,1,3,3,3,3,2,1,4,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",129,4,4,4,3,2,1,1,3,3,3,3,2,1,4,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student78",131,3,4,4,4,3,1,2,3,3,4,2,2,1,4,4,4,4,3,3,1,3,2,3,9,1,2,NA,0
"student79",8,3,3,2,4,3,1,3,3,3,3,3,3,3,4,3,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student79",10,4,3,2,3,3,1,3,4,3,3,3,3,3,4,3,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student79",12,3,3,2,3,3,1,3,3,3,3,3,3,3,4,3,3,2,2,3,3,4,2,1,7,3,1,95,0
"student79",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0
"student79",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0
"student79",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0
"student79",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0
"student79",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0
"student79",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0
"student79",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0
"student79",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0
"student79",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0
"student79",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0
"student79",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student8",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,0
"student8",15,3,3,2,4,4,4,4,2,2,4,1,2,2,4,4,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student8",17,2,3,3,4,4,4,4,2,2,4,1,2,2,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student8",19,2,2,2,4,4,4,4,2,2,4,1,2,2,4,4,4,5,5,5,4,2,4,4,10,3,1,NA,0
"student8",22,3,2,2,4,4,4,4,2,2,4,1,2,2,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student8",24,3,3,2,4,4,4,4,2,2,4,1,2,2,3,3,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student8",26,3,3,2,4,4,4,4,2,2,4,1,2,2,3,4,4,5,5,5,4,2,2,4,20,3,1,75,0
"student8",29,3,3,2,4,4,4,4,2,2,4,1,2,2,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student8",31,3,3,2,4,4,3,4,2,2,4,2,2,2,4,4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student8",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0
"student8",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,0
"student8",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,0
"student8",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,0
"student8",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0
"student8",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0
"student8",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0
"student8",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student8",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student8",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student80",8,2,4,2,3,3,2,3,2,1,2,3,3,2,4,5,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",10,3,4,2,3,2,1,3,3,3,2,3,3,2,4,5,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",12,3,4,2,3,2,1,3,3,3,2,3,3,2,4,5,4,2,2,1,4,4,1,4,28,3,1,96,0
"student80",24,1,3,2,3,3,2,2,2,3,2,2,3,2,3,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,0
"student80",29,3,3,2,2,2,2,2,3,3,2,3,3,2,3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",31,2,3,2,4,2,2,3,1,2,3,3,3,2,3,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,0
"student80",36,3,3,2,3,2,2,2,3,3,2,3,3,2,4,4,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",38,3,3,2,3,NA,2,2,3,3,2,3,3,2,4,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0
"student80",43,3,4,2,3,2,1,3,3,3,3,3,3,2,4,5,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",45,2,3,2,3,3,2,3,2,3,3,3,3,2,4,5,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0
"student80",50,3,3,3,3,2,2,3,3,3,2,3,2,2,4,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",52,2,3,3,3,3,2,2,2,3,2,3,2,2,3,4,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",54,2,3,3,3,3,2,2,2,3,2,3,2,2,4,4,3,2,2,1,3,3,2,3,15,3,1,114,0
"student80",59,2,3,2,3,3,2,2,2,2,2,2,3,2,4,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0
"student80",64,2,3,2,3,3,2,3,2,1,2,2,2,2,4,4,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",66,2,3,2,4,3,2,3,2,2,3,2,2,2,4,4,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0
"student80",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0
"student80",99,3,4,2,3,3,2,3,2,3,3,3,3,2,4,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student80",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,0
"student80",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,0
"student80",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student81",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,0
"student81",15,3,3,4,2,NA,1,2,4,3,2,2,3,2,2,3,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student81",19,3,3,3,3,4,1,2,4,3,3,2,3,2,2,3,3,4,3,1,1,3,2,1,10,3,1,NA,0
"student81",22,3,2,3,2,2,1,1,3,4,3,3,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student81",24,4,3,3,3,2,1,1,4,4,2,3,3,2,3,3,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student81",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,0
"student81",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0
"student81",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0
"student81",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0
"student81",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0
"student81",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,0
"student81",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0
"student81",94,4,3,3,2,2,1,2,3,NA,3,NA,3,3,3,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student81",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0
"student81",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student82",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,0
"student82",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0
"student82",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0
"student82",36,3,2,3,3,4,1,4,3,4,2,2,2,2,4,4,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student82",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0
"student82",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0
"student82",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0
"student82",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0
"student82",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0
"student82",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0
